Id,Date,Total_METs,Avg_METs,Year,Month,Day,DayName
5577150313,2016-04-25,26704,18.54,2016,4,25,Monday
5577150313,2016-04-26,24443,16.97,2016,4,26,Tuesday
5577150313,2016-04-27,26068,18.1,2016,4,27,Wednesday
5577150313,2016-04-28,28334,19.68,2016,4,28,Thursday
5577150313,2016-04-29,28052,19.48,2016,4,29,Friday
5577150313,2016-04-30,35621,24.74,2016,4,30,Saturday
5577150313,2016-05-01,35981,24.99,2016,5,1,Sunday
5577150313,2016-05-02,23851,16.56,2016,5,2,Monday
5577150313,2016-05-03,30034,20.86,2016,5,3,Tuesday
5577150313,2016-05-04,21792,15.13,2016,5,4,Wednesday
5577150313,2016-05-05,23779,16.51,2016,5,5,Thursday
5577150313,2016-05-06,20918,14.53,2016,5,6,Friday
5577150313,2016-05-07,14400,10.0,2016,5,7,Saturday
5577150313,2016-05-08,14400,10.0,2016,5,8,Sunday
5577150313,2016-05-09,19699,13.68,2016,5,9,Monday
5577150313,2016-05-10,30396,21.11,2016,5,10,Tuesday
5577150313,2016-05-11,13054,18.13,2016,5,11,Wednesday
4445114986,2016-04-20,17178,11.93,2016,4,20,Wednesday
4445114986,2016-04-21,18679,12.97,2016,4,21,Thursday
4445114986,2016-04-22,21159,14.69,2016,4,22,Friday
4445114986,2016-04-23,18753,13.02,2016,4,23,Saturday
4445114986,2016-04-24,19608,13.62,2016,4,24,Sunday
4445114986,2016-04-25,18071,12.55,2016,4,25,Monday
4445114986,2016-04-26,19995,13.89,2016,4,26,Tuesday
4445114986,2016-04-27,20610,14.31,2016,4,27,Wednesday
4445114986,2016-04-28,19231,13.35,2016,4,28,Thursday
4445114986,2016-04-29,19147,13.3,2016,4,29,Friday
4445114986,2016-04-30,20626,14.32,2016,4,30,Saturday
4445114986,2016-05-01,19604,13.61,2016,5,1,Sunday
4445114986,2016-05-02,20385,14.16,2016,5,2,Monday
4445114986,2016-05-03,21126,14.67,2016,5,3,Tuesday
4445114986,2016-05-04,18069,12.55,2016,5,4,Wednesday
4445114986,2016-05-05,18507,12.85,2016,5,5,Thursday
4445114986,2016-05-06,19296,13.4,2016,5,6,Friday
4445114986,2016-05-07,18533,12.87,2016,5,7,Saturday
4445114986,2016-05-08,21147,14.69,2016,5,8,Sunday
4445114986,2016-05-09,19909,13.83,2016,5,9,Monday
4445114986,2016-05-10,19037,13.22,2016,5,10,Tuesday
4445114986,2016-05-11,21813,15.15,2016,5,11,Wednesday
4445114986,2016-05-12,8513,10.91,2016,5,12,Thursday
4445114986,2016-04-12,18392,12.77,2016,4,12,Tuesday
4445114986,2016-04-13,18230,12.66,2016,4,13,Wednesday
4445114986,2016-04-14,19091,13.26,2016,4,14,Thursday
4445114986,2016-04-15,21719,15.08,2016,4,15,Friday
4445114986,2016-04-16,18973,13.18,2016,4,16,Saturday
4445114986,2016-04-17,16808,11.67,2016,4,17,Sunday
4445114986,2016-04-18,19561,13.58,2016,4,18,Monday
4445114986,2016-04-19,17003,11.81,2016,4,19,Tuesday
4020332650,2016-04-12,26521,18.42,2016,4,12,Tuesday
4020332650,2016-04-13,14400,10.0,2016,4,13,Wednesday
4020332650,2016-04-14,14515,10.08,2016,4,14,Thursday
4020332650,2016-04-18,14505,10.07,2016,4,18,Monday
4020332650,2016-04-19,14400,10.0,2016,4,19,Tuesday
4020332650,2016-04-20,14400,10.0,2016,4,20,Wednesday
4020332650,2016-04-21,14400,10.0,2016,4,21,Thursday
4020332650,2016-04-22,14400,10.0,2016,4,22,Friday
4020332650,2016-04-23,14400,10.0,2016,4,23,Saturday
4020332650,2016-04-24,14400,10.0,2016,4,24,Sunday
4020332650,2016-04-25,14400,10.0,2016,4,25,Monday
4020332650,2016-04-26,14400,10.0,2016,4,26,Tuesday
4020332650,2016-04-27,14400,10.0,2016,4,27,Wednesday
4020332650,2016-04-28,14400,10.0,2016,4,28,Thursday
4020332650,2016-04-29,14400,10.0,2016,4,29,Friday
4020332650,2016-04-30,14400,10.0,2016,4,30,Saturday
4020332650,2016-05-01,14400,10.0,2016,5,1,Sunday
4020332650,2016-05-02,16052,11.15,2016,5,2,Monday
4020332650,2016-04-15,21440,14.89,2016,4,15,Friday
4020332650,2016-04-16,22186,15.41,2016,4,16,Saturday
4020332650,2016-04-17,14457,10.04,2016,4,17,Sunday
4020332650,2016-05-03,20540,14.26,2016,5,3,Tuesday
4020332650,2016-05-04,28154,19.55,2016,5,4,Wednesday
4020332650,2016-05-05,24915,17.3,2016,5,5,Thursday
4020332650,2016-05-06,19645,13.64,2016,5,6,Friday
4020332650,2016-05-07,20671,14.35,2016,5,7,Saturday
4020332650,2016-05-08,22416,15.57,2016,5,8,Sunday
4020332650,2016-05-09,20248,14.06,2016,5,9,Monday
4020332650,2016-05-10,21197,14.72,2016,5,10,Tuesday
4020332650,2016-05-11,19193,13.33,2016,5,11,Wednesday
4020332650,2016-05-12,7491,10.4,2016,5,12,Thursday
6117666160,2016-04-12,14400,10.0,2016,4,12,Tuesday
6117666160,2016-04-13,14400,10.0,2016,4,13,Wednesday
6117666160,2016-04-14,14400,10.0,2016,4,14,Thursday
6117666160,2016-04-15,27568,19.14,2016,4,15,Friday
6117666160,2016-04-16,27215,18.9,2016,4,16,Saturday
6117666160,2016-04-17,21416,14.87,2016,4,17,Sunday
6117666160,2016-04-18,19426,13.49,2016,4,18,Monday
6117666160,2016-04-19,25081,17.42,2016,4,19,Tuesday
6117666160,2016-04-20,24403,16.95,2016,4,20,Wednesday
6117666160,2016-04-21,22772,15.81,2016,4,21,Thursday
6117666160,2016-04-22,23186,16.1,2016,4,22,Friday
6117666160,2016-04-23,25502,17.71,2016,4,23,Saturday
6117666160,2016-04-24,22180,15.4,2016,4,24,Sunday
6117666160,2016-04-25,14400,10.0,2016,4,25,Monday
6117666160,2016-04-26,23576,16.37,2016,4,26,Tuesday
6117666160,2016-04-27,24794,17.22,2016,4,27,Wednesday
6117666160,2016-04-28,18087,12.56,2016,4,28,Thursday
6117666160,2016-04-29,24635,17.11,2016,4,29,Friday
6117666160,2016-04-30,21896,15.21,2016,4,30,Saturday
6117666160,2016-05-01,22718,15.78,2016,5,1,Sunday
6117666160,2016-05-02,19649,13.65,2016,5,2,Monday
6117666160,2016-05-03,14400,10.0,2016,5,3,Tuesday
6117666160,2016-05-04,18301,12.71,2016,5,4,Wednesday
6117666160,2016-05-05,25369,17.62,2016,5,5,Thursday
6117666160,2016-05-06,17676,12.27,2016,5,6,Friday
6117666160,2016-05-07,23758,16.5,2016,5,7,Saturday
6117666160,2016-05-08,21657,15.04,2016,5,8,Sunday
6117666160,2016-05-09,10444,14.51,2016,5,9,Monday
8378563200,2016-04-12,24210,16.81,2016,4,12,Tuesday
8378563200,2016-04-13,27168,18.87,2016,4,13,Wednesday
8378563200,2016-04-14,27726,19.25,2016,4,14,Thursday
8378563200,2016-04-15,24348,16.91,2016,4,15,Friday
8378563200,2016-04-16,22398,15.55,2016,4,16,Saturday
8378563200,2016-04-17,17130,11.9,2016,4,17,Sunday
8378563200,2016-04-18,27690,19.23,2016,4,18,Monday
8378563200,2016-04-19,27252,18.92,2016,4,19,Tuesday
8378563200,2016-04-20,25220,17.51,2016,4,20,Wednesday
8378563200,2016-04-21,28210,19.59,2016,4,21,Thursday
8378563200,2016-04-22,26936,18.71,2016,4,22,Friday
8378563200,2016-04-23,19372,13.45,2016,4,23,Saturday
8378563200,2016-04-24,18258,12.68,2016,4,24,Sunday
8378563200,2016-04-25,26674,18.52,2016,4,25,Monday
8378563200,2016-04-26,25064,17.41,2016,4,26,Tuesday
8378563200,2016-04-27,20390,14.16,2016,4,27,Wednesday
8378563200,2016-04-28,19214,13.34,2016,4,28,Thursday
8378563200,2016-04-29,19866,13.8,2016,4,29,Friday
8378563200,2016-04-30,17718,12.3,2016,4,30,Saturday
8378563200,2016-05-01,22444,15.59,2016,5,1,Sunday
8378563200,2016-05-02,23250,16.15,2016,5,2,Monday
8378563200,2016-05-03,25204,17.5,2016,5,3,Tuesday
8378563200,2016-05-04,20712,14.38,2016,5,4,Wednesday
8378563200,2016-05-05,25198,17.5,2016,5,5,Thursday
8378563200,2016-05-06,24272,16.86,2016,5,6,Friday
8378563200,2016-05-07,18644,12.95,2016,5,7,Saturday
8378563200,2016-05-08,17888,12.42,2016,5,8,Sunday
8378563200,2016-05-09,24784,17.21,2016,5,9,Monday
8378563200,2016-05-10,23884,16.59,2016,5,10,Tuesday
8378563200,2016-05-11,25228,17.52,2016,5,11,Wednesday
8378563200,2016-05-12,10704,13.72,2016,5,12,Thursday
8583815059,2016-04-12,18896,13.12,2016,4,12,Tuesday
8583815059,2016-04-13,18925,13.14,2016,4,13,Wednesday
8583815059,2016-04-14,17415,12.09,2016,4,14,Thursday
8583815059,2016-04-15,15742,10.93,2016,4,15,Friday
8583815059,2016-04-16,14400,10.0,2016,4,16,Saturday
8583815059,2016-04-17,14400,10.0,2016,4,17,Sunday
8583815059,2016-04-18,17816,12.37,2016,4,18,Monday
8583815059,2016-04-19,19029,13.21,2016,4,19,Tuesday
8583815059,2016-04-20,18878,13.11,2016,4,20,Wednesday
8583815059,2016-04-21,20557,14.28,2016,4,21,Thursday
8583815059,2016-04-22,20994,14.58,2016,4,22,Friday
8583815059,2016-04-23,21472,14.91,2016,4,23,Saturday
8583815059,2016-04-24,20602,14.31,2016,4,24,Sunday
8583815059,2016-04-25,18166,12.62,2016,4,25,Monday
8583815059,2016-04-26,22059,15.32,2016,4,26,Tuesday
8583815059,2016-04-27,22408,15.56,2016,4,27,Wednesday
8583815059,2016-04-28,19660,13.65,2016,4,28,Thursday
8583815059,2016-04-29,25026,17.38,2016,4,29,Friday
8583815059,2016-04-30,22564,15.67,2016,4,30,Saturday
8583815059,2016-05-01,17560,12.19,2016,5,1,Sunday
8583815059,2016-05-02,14400,10.0,2016,5,2,Monday
8583815059,2016-05-03,14400,10.0,2016,5,3,Tuesday
8583815059,2016-05-04,14400,10.0,2016,5,4,Wednesday
8583815059,2016-05-05,15926,11.06,2016,5,5,Thursday
8583815059,2016-05-06,19127,13.28,2016,5,6,Friday
8583815059,2016-05-07,20041,13.92,2016,5,7,Saturday
8583815059,2016-05-08,20964,14.56,2016,5,8,Sunday
8583815059,2016-05-09,20963,14.56,2016,5,9,Monday
8583815059,2016-05-10,20266,14.07,2016,5,10,Tuesday
8583815059,2016-05-11,19469,14.75,2016,5,11,Wednesday
2026352035,2016-04-23,24718,17.17,2016,4,23,Saturday
2026352035,2016-04-24,18080,12.56,2016,4,24,Sunday
2026352035,2016-04-22,18053,12.54,2016,4,22,Friday
2026352035,2016-04-21,17683,12.28,2016,4,21,Thursday
2026352035,2016-04-20,21509,14.94,2016,4,20,Wednesday
2026352035,2016-04-16,17724,12.31,2016,4,16,Saturday
2026352035,2016-04-17,15675,10.89,2016,4,17,Sunday
2026352035,2016-04-18,18308,12.71,2016,4,18,Monday
2026352035,2016-04-19,17496,12.15,2016,4,19,Tuesday
2026352035,2016-04-12,18830,13.08,2016,4,12,Tuesday
2026352035,2016-04-13,19636,13.64,2016,4,13,Wednesday
2026352035,2016-04-14,18461,12.82,2016,4,14,Thursday
2026352035,2016-04-15,18642,12.95,2016,4,15,Friday
2026352035,2016-04-25,20345,14.13,2016,4,25,Monday
2026352035,2016-04-26,20582,14.29,2016,4,26,Tuesday
2026352035,2016-04-27,20558,14.28,2016,4,27,Wednesday
2026352035,2016-04-28,21285,14.78,2016,4,28,Thursday
2026352035,2016-04-29,21841,15.17,2016,4,29,Friday
2026352035,2016-04-30,19435,13.5,2016,4,30,Saturday
2026352035,2016-05-01,18677,12.97,2016,5,1,Sunday
2026352035,2016-05-02,21808,15.14,2016,5,2,Monday
2026352035,2016-05-03,20698,14.37,2016,5,3,Tuesday
2026352035,2016-05-04,21396,14.86,2016,5,4,Wednesday
2026352035,2016-05-05,24855,17.26,2016,5,5,Thursday
2026352035,2016-05-06,22409,15.56,2016,5,6,Friday
2026352035,2016-05-07,19241,13.36,2016,5,7,Saturday
2026352035,2016-05-08,20064,13.93,2016,5,8,Sunday
2026352035,2016-05-09,24078,16.72,2016,5,9,Monday
2026352035,2016-05-10,14726,10.23,2016,5,10,Tuesday
2026352035,2016-05-11,21915,15.22,2016,5,11,Wednesday
2026352035,2016-05-12,16723,17.42,2016,5,12,Thursday
7007744171,2016-04-12,27171,18.87,2016,4,12,Tuesday
7007744171,2016-04-13,25369,17.62,2016,4,13,Wednesday
7007744171,2016-04-14,24682,17.14,2016,4,14,Thursday
7007744171,2016-04-15,19409,13.48,2016,4,15,Friday
7007744171,2016-04-16,19203,13.34,2016,4,16,Saturday
7007744171,2016-04-17,22045,15.31,2016,4,17,Sunday
7007744171,2016-04-18,26197,18.19,2016,4,18,Monday
7007744171,2016-04-19,25999,18.05,2016,4,19,Tuesday
7007744171,2016-04-20,28637,19.89,2016,4,20,Wednesday
7007744171,2016-04-21,25560,17.75,2016,4,21,Thursday
7007744171,2016-04-22,26725,18.56,2016,4,22,Friday
7007744171,2016-04-23,21130,14.67,2016,4,23,Saturday
7007744171,2016-04-24,24668,17.13,2016,4,24,Sunday
7007744171,2016-04-25,28260,19.63,2016,4,25,Monday
7007744171,2016-04-26,27189,18.88,2016,4,26,Tuesday
7007744171,2016-04-27,26179,18.18,2016,4,27,Wednesday
7007744171,2016-04-28,26236,18.22,2016,4,28,Thursday
7007744171,2016-04-29,29420,20.43,2016,4,29,Friday
7007744171,2016-04-30,18972,13.17,2016,4,30,Saturday
7007744171,2016-05-01,20586,14.3,2016,5,1,Sunday
7007744171,2016-05-02,24436,16.97,2016,5,2,Monday
7007744171,2016-05-03,27528,19.12,2016,5,3,Tuesday
7007744171,2016-05-04,14405,10.0,2016,5,4,Wednesday
7007744171,2016-05-05,27133,18.84,2016,5,5,Thursday
7007744171,2016-05-06,23619,16.4,2016,5,6,Friday
7007744171,2016-05-07,600,10.0,2016,5,7,Saturday
1927972279,2016-05-04,16324,11.34,2016,5,4,Wednesday
1927972279,2016-05-06,16633,11.55,2016,5,6,Friday
1927972279,2016-05-07,15565,10.81,2016,5,7,Saturday
1927972279,2016-04-12,15599,10.83,2016,4,12,Tuesday
1927972279,2016-04-13,15014,10.43,2016,4,13,Wednesday
1927972279,2016-04-14,16633,11.55,2016,4,14,Thursday
1927972279,2016-04-18,14736,10.23,2016,4,18,Monday
1927972279,2016-04-19,14400,10.0,2016,4,19,Tuesday
1927972279,2016-04-20,14400,10.0,2016,4,20,Wednesday
1927972279,2016-04-21,14407,10.0,2016,4,21,Thursday
1927972279,2016-04-15,15508,10.77,2016,4,15,Friday
1927972279,2016-04-16,14400,10.0,2016,4,16,Saturday
1927972279,2016-04-17,14402,10.0,2016,4,17,Sunday
1927972279,2016-04-22,14612,10.15,2016,4,22,Friday
1927972279,2016-04-23,17444,12.11,2016,4,23,Saturday
1927972279,2016-04-24,16227,11.27,2016,4,24,Sunday
1927972279,2016-04-25,14650,10.17,2016,4,25,Monday
1927972279,2016-04-26,18416,12.79,2016,4,26,Tuesday
1927972279,2016-04-27,14402,10.0,2016,4,27,Wednesday
1927972279,2016-04-28,16411,11.4,2016,4,28,Thursday
1927972279,2016-04-29,14400,10.0,2016,4,29,Friday
1927972279,2016-04-30,14400,10.0,2016,4,30,Saturday
1927972279,2016-05-01,16832,11.69,2016,5,1,Sunday
1927972279,2016-05-02,17485,12.14,2016,5,2,Monday
1927972279,2016-05-03,15327,10.64,2016,5,3,Tuesday
1927972279,2016-05-05,14400,10.0,2016,5,5,Thursday
1927972279,2016-05-08,14401,10.0,2016,5,8,Sunday
1927972279,2016-05-09,14400,10.0,2016,5,9,Monday
1927972279,2016-05-10,14400,10.0,2016,5,10,Tuesday
1927972279,2016-05-11,14400,10.0,2016,5,11,Wednesday
1927972279,2016-05-12,9600,10.0,2016,5,12,Thursday
2022484408,2016-05-10,26957,18.72,2016,5,10,Tuesday
2022484408,2016-05-11,24522,17.03,2016,5,11,Wednesday
2022484408,2016-05-12,15640,17.38,2016,5,12,Thursday
2022484408,2016-04-12,23035,16.0,2016,4,12,Tuesday
2022484408,2016-04-13,25074,17.41,2016,4,13,Wednesday
2022484408,2016-04-14,22289,15.48,2016,4,14,Thursday
2022484408,2016-04-15,24342,16.9,2016,4,15,Friday
2022484408,2016-04-16,20984,14.57,2016,4,16,Saturday
2022484408,2016-04-17,26814,18.62,2016,4,17,Sunday
2022484408,2016-04-18,26702,18.54,2016,4,18,Monday
2022484408,2016-04-19,23980,16.65,2016,4,19,Tuesday
2022484408,2016-04-20,27920,19.39,2016,4,20,Wednesday
2022484408,2016-04-21,30438,21.14,2016,4,21,Thursday
2022484408,2016-04-22,25431,17.66,2016,4,22,Friday
2022484408,2016-04-23,19940,13.85,2016,4,23,Saturday
2022484408,2016-04-24,24378,16.93,2016,4,24,Sunday
2022484408,2016-04-25,23805,16.53,2016,4,25,Monday
2022484408,2016-04-26,26918,18.69,2016,4,26,Tuesday
2022484408,2016-04-27,23737,16.48,2016,4,27,Wednesday
2022484408,2016-04-28,22126,15.37,2016,4,28,Thursday
2022484408,2016-04-29,25166,17.48,2016,4,29,Friday
2022484408,2016-04-30,26330,18.28,2016,4,30,Saturday
2022484408,2016-05-01,22940,15.93,2016,5,1,Sunday
2022484408,2016-05-02,23841,16.56,2016,5,2,Monday
2022484408,2016-05-03,26523,18.42,2016,5,3,Tuesday
2022484408,2016-05-04,25534,17.73,2016,5,4,Wednesday
2022484408,2016-05-05,25145,17.46,2016,5,5,Thursday
2022484408,2016-05-06,24079,16.72,2016,5,6,Friday
2022484408,2016-05-07,19232,13.36,2016,5,7,Saturday
2022484408,2016-05-08,17801,12.36,2016,5,8,Sunday
2022484408,2016-05-09,26109,18.13,2016,5,9,Monday
8792009665,2016-04-12,17433,12.11,2016,4,12,Tuesday
8792009665,2016-04-16,14679,10.19,2016,4,16,Saturday
8792009665,2016-04-17,14400,10.0,2016,4,17,Sunday
8792009665,2016-04-18,14400,10.0,2016,4,18,Monday
8792009665,2016-04-19,14400,10.0,2016,4,19,Tuesday
8792009665,2016-04-20,18664,12.96,2016,4,20,Wednesday
8792009665,2016-04-13,16499,11.46,2016,4,13,Wednesday
8792009665,2016-04-14,16741,11.63,2016,4,14,Thursday
8792009665,2016-04-15,17137,11.9,2016,4,15,Friday
8792009665,2016-04-21,14672,10.19,2016,4,21,Thursday
8792009665,2016-04-22,20634,14.33,2016,4,22,Friday
8792009665,2016-04-23,23434,16.27,2016,4,23,Saturday
8792009665,2016-04-24,15349,10.66,2016,4,24,Sunday
8792009665,2016-04-25,14400,10.0,2016,4,25,Monday
8792009665,2016-04-26,16443,11.42,2016,4,26,Tuesday
8792009665,2016-04-27,17620,12.24,2016,4,27,Wednesday
8792009665,2016-04-28,23709,16.46,2016,4,28,Thursday
8792009665,2016-04-29,26449,18.37,2016,4,29,Friday
8792009665,2016-04-30,24703,17.15,2016,4,30,Saturday
8792009665,2016-05-01,16737,11.62,2016,5,1,Sunday
8792009665,2016-05-02,17173,11.93,2016,5,2,Monday
8792009665,2016-05-03,19594,13.61,2016,5,3,Tuesday
8792009665,2016-05-04,17628,12.24,2016,5,4,Wednesday
8792009665,2016-05-05,14401,10.0,2016,5,5,Thursday
8792009665,2016-05-06,14400,10.0,2016,5,6,Friday
8792009665,2016-05-07,14400,10.0,2016,5,7,Saturday
8792009665,2016-05-08,14400,10.0,2016,5,8,Sunday
8792009665,2016-05-09,14400,10.0,2016,5,9,Monday
6962181067,2016-04-23,28667,19.91,2016,4,23,Saturday
6962181067,2016-04-22,23281,16.17,2016,4,22,Friday
6962181067,2016-04-24,19015,13.2,2016,4,24,Sunday
6962181067,2016-04-25,24412,16.95,2016,4,25,Monday
6962181067,2016-04-26,22436,15.58,2016,4,26,Tuesday
6962181067,2016-04-27,22725,15.78,2016,4,27,Wednesday
6962181067,2016-04-28,24388,16.94,2016,4,28,Thursday
6962181067,2016-04-29,25141,17.46,2016,4,29,Friday
6962181067,2016-04-30,22398,15.55,2016,4,30,Saturday
6962181067,2016-05-01,19365,13.45,2016,5,1,Sunday
6962181067,2016-05-02,24104,16.74,2016,5,2,Monday
6962181067,2016-05-03,23179,16.1,2016,5,3,Tuesday
6962181067,2016-05-04,23323,16.2,2016,5,4,Wednesday
6962181067,2016-05-05,23069,16.02,2016,5,5,Thursday
6962181067,2016-05-06,20630,14.33,2016,5,6,Friday
6962181067,2016-05-07,21752,15.11,2016,5,7,Saturday
6962181067,2016-05-08,18541,12.88,2016,5,8,Sunday
6962181067,2016-05-09,23307,16.19,2016,5,9,Monday
6962181067,2016-05-10,26196,18.19,2016,5,10,Tuesday
6962181067,2016-05-11,20613,14.31,2016,5,11,Wednesday
6962181067,2016-05-12,10298,14.3,2016,5,12,Thursday
6962181067,2016-04-12,22065,15.32,2016,4,12,Tuesday
6962181067,2016-04-13,19063,13.24,2016,4,13,Wednesday
6962181067,2016-04-14,16313,11.33,2016,4,14,Thursday
6962181067,2016-04-15,19582,13.6,2016,4,15,Friday
6962181067,2016-04-16,24118,16.75,2016,4,16,Saturday
6962181067,2016-04-17,22621,15.71,2016,4,17,Sunday
6962181067,2016-04-18,22788,15.82,2016,4,18,Monday
6962181067,2016-04-19,22830,15.85,2016,4,19,Tuesday
6962181067,2016-04-20,24189,16.8,2016,4,20,Wednesday
6962181067,2016-04-21,24315,16.89,2016,4,21,Thursday
3977333714,2016-04-12,20644,14.34,2016,4,12,Tuesday
3977333714,2016-04-13,21286,14.78,2016,4,13,Wednesday
3977333714,2016-04-14,20397,14.16,2016,4,14,Thursday
3977333714,2016-04-15,20899,14.51,2016,4,15,Friday
3977333714,2016-04-16,23126,16.06,2016,4,16,Saturday
3977333714,2016-04-17,21769,15.12,2016,4,17,Sunday
3977333714,2016-04-18,22547,15.66,2016,4,18,Monday
3977333714,2016-04-19,23211,16.12,2016,4,19,Tuesday
3977333714,2016-04-20,22125,15.36,2016,4,20,Wednesday
3977333714,2016-04-21,19871,13.8,2016,4,21,Thursday
3977333714,2016-04-22,21081,14.64,2016,4,22,Friday
3977333714,2016-04-23,23321,16.2,2016,4,23,Saturday
3977333714,2016-04-24,23557,16.36,2016,4,24,Sunday
3977333714,2016-04-25,22316,15.5,2016,4,25,Monday
3977333714,2016-04-26,22085,15.34,2016,4,26,Tuesday
3977333714,2016-04-27,19600,13.61,2016,4,27,Wednesday
3977333714,2016-04-28,20033,13.91,2016,4,28,Thursday
3977333714,2016-04-29,21990,15.27,2016,4,29,Friday
3977333714,2016-04-30,23484,16.31,2016,4,30,Saturday
3977333714,2016-05-01,21368,14.84,2016,5,1,Sunday
3977333714,2016-05-02,25059,17.4,2016,5,2,Monday
3977333714,2016-05-03,24329,16.9,2016,5,3,Tuesday
3977333714,2016-05-04,23051,16.01,2016,5,4,Wednesday
3977333714,2016-05-05,23027,15.99,2016,5,5,Thursday
3977333714,2016-05-06,22618,15.71,2016,5,6,Friday
3977333714,2016-05-07,22411,15.56,2016,5,7,Saturday
3977333714,2016-05-08,23251,16.15,2016,5,8,Sunday
3977333714,2016-05-09,23598,16.39,2016,5,9,Monday
3977333714,2016-05-10,23199,16.11,2016,5,10,Tuesday
4702921684,2016-04-12,21040,14.61,2016,4,12,Tuesday
4702921684,2016-04-13,20680,14.36,2016,4,13,Wednesday
4702921684,2016-04-14,21308,14.8,2016,4,14,Thursday
4702921684,2016-04-15,20676,14.36,2016,4,15,Friday
4702921684,2016-04-16,23716,16.47,2016,4,16,Saturday
4702921684,2016-04-17,24232,16.83,2016,4,17,Sunday
4702921684,2016-04-18,21516,14.94,2016,4,18,Monday
4702921684,2016-04-19,20080,13.94,2016,4,19,Tuesday
4702921684,2016-04-20,21854,15.18,2016,4,20,Wednesday
4702921684,2016-04-21,19486,13.53,2016,4,21,Thursday
4702921684,2016-04-22,16004,11.11,2016,4,22,Friday
4702921684,2016-04-23,26356,18.3,2016,4,23,Saturday
4702921684,2016-04-24,25262,17.54,2016,4,24,Sunday
4702921684,2016-04-25,21848,15.17,2016,4,25,Monday
4702921684,2016-04-26,19874,13.8,2016,4,26,Tuesday
4702921684,2016-04-27,20720,14.39,2016,4,27,Wednesday
4702921684,2016-04-28,21658,15.04,2016,4,28,Thursday
4702921684,2016-04-29,22596,15.69,2016,4,29,Friday
4702921684,2016-04-30,22244,15.45,2016,4,30,Saturday
4702921684,2016-05-01,14400,10.0,2016,5,1,Sunday
4702921684,2016-05-02,20410,14.17,2016,5,2,Monday
4702921684,2016-05-03,22442,15.58,2016,5,3,Tuesday
4702921684,2016-05-04,21446,14.89,2016,5,4,Wednesday
4702921684,2016-05-05,21450,14.9,2016,5,5,Thursday
4702921684,2016-05-06,20392,14.16,2016,5,6,Friday
4702921684,2016-05-07,26298,18.26,2016,5,7,Saturday
4702921684,2016-05-08,23468,16.3,2016,5,8,Sunday
4702921684,2016-05-09,21352,14.83,2016,5,9,Monday
4702921684,2016-05-10,22650,15.73,2016,5,10,Tuesday
4702921684,2016-05-11,21916,15.22,2016,5,11,Wednesday
4702921684,2016-05-12,8722,13.22,2016,5,12,Thursday
1844505072,2016-04-12,21704,15.07,2016,4,12,Tuesday
1844505072,2016-04-13,19880,13.81,2016,4,13,Wednesday
1844505072,2016-04-14,22772,15.81,2016,4,14,Thursday
1844505072,2016-04-15,18446,12.81,2016,4,15,Friday
1844505072,2016-04-16,17716,12.3,2016,4,16,Saturday
1844505072,2016-04-17,19172,13.31,2016,4,17,Sunday
1844505072,2016-04-19,14604,10.14,2016,4,19,Tuesday
1844505072,2016-04-20,14422,10.02,2016,4,20,Wednesday
1844505072,2016-04-18,19384,13.46,2016,4,18,Monday
1844505072,2016-04-21,22046,15.31,2016,4,21,Thursday
1844505072,2016-04-22,19536,13.57,2016,4,22,Friday
1844505072,2016-04-23,17582,12.21,2016,4,23,Saturday
1844505072,2016-04-24,14400,10.0,2016,4,24,Sunday
1844505072,2016-04-25,14400,10.0,2016,4,25,Monday
1844505072,2016-04-26,14400,10.0,2016,4,26,Tuesday
1844505072,2016-04-27,14416,10.01,2016,4,27,Wednesday
1844505072,2016-04-28,21294,14.79,2016,4,28,Thursday
1844505072,2016-04-29,19840,13.78,2016,4,29,Friday
1844505072,2016-04-30,18844,13.09,2016,4,30,Saturday
1844505072,2016-05-01,16476,11.44,2016,5,1,Sunday
1844505072,2016-05-02,14408,10.01,2016,5,2,Monday
1844505072,2016-05-03,18626,12.93,2016,5,3,Tuesday
1844505072,2016-05-04,16562,11.5,2016,5,4,Wednesday
1844505072,2016-05-05,16992,11.8,2016,5,5,Thursday
1844505072,2016-05-06,14442,10.03,2016,5,6,Friday
1844505072,2016-05-07,14402,10.0,2016,5,7,Saturday
1844505072,2016-05-08,14402,10.0,2016,5,8,Sunday
1844505072,2016-05-09,14400,10.0,2016,5,9,Monday
1844505072,2016-05-10,14400,10.0,2016,5,10,Tuesday
1844505072,2016-05-11,14400,10.0,2016,5,11,Wednesday
1844505072,2016-05-12,6600,10.0,2016,5,12,Thursday
1624580081,2016-04-21,17650,12.26,2016,4,21,Thursday
1624580081,2016-04-22,17700,12.29,2016,4,22,Friday
1624580081,2016-04-20,17402,12.08,2016,4,20,Wednesday
1624580081,2016-04-23,18808,13.06,2016,4,23,Saturday
1624580081,2016-04-24,19460,13.51,2016,4,24,Sunday
1624580081,2016-04-25,17960,12.47,2016,4,25,Monday
1624580081,2016-04-26,16874,11.72,2016,4,26,Tuesday
1624580081,2016-04-27,20098,13.96,2016,4,27,Wednesday
1624580081,2016-04-16,17614,12.23,2016,4,16,Saturday
1624580081,2016-04-17,18706,12.99,2016,4,17,Sunday
1624580081,2016-04-18,19308,13.41,2016,4,18,Monday
1624580081,2016-04-19,17274,12.0,2016,4,19,Tuesday
